x,y,z,yaw
-0.99,-0.13,2.0,-172.79
-0.99,-0.12,2.0,-173.15
-0.99,-0.11,2.0,-173.51
-0.99,-0.11,2.0,-173.86
-0.99,-0.1,2.0,-174.21
-1.0,-0.09,2.0,-174.56
-1.0,-0.09,2.0,-174.91
-1.0,-0.08,2.0,-175.25
-1.0,-0.08,2.0,-175.59
-1.0,-0.07,2.0,-175.93
-1.0,-0.07,2.0,-176.26
-1.0,-0.06,2.0,-176.59
-1.0,-0.05,2.0,-176.92
-1.0,-0.05,2.0,-177.24
-1.0,-0.04,2.0,-177.56
-1.0,-0.04,2.0,-177.88
-1.0,-0.03,2.0,-178.2
-1.0,-0.03,2.0,-178.51
-1.0,-0.02,2.0,-178.82
-1.0,-0.02,2.0,-179.13
-1.0,-0.01,2.0,-179.43
-1.0,-0.0,2.0,-179.73
-1.0,0.0,2.0,179.97
-1.0,0.01,2.0,179.67
-1.0,0.01,2.0,179.38
-1.0,0.02,2.0,179.09
-1.0,0.02,2.0,178.8
-1.0,0.03,2.0,178.52
-1.0,0.03,2.0,178.24
-1.0,0.04,2.0,177.96
-1.0,0.04,2.0,177.68
-1.0,0.05,2.0,177.41
-1.0,0.05,2.0,177.14
-1.0,0.05,2.0,176.87
-1.0,0.06,2.0,176.6
-1.0,0.06,2.0,176.34
-1.0,0.07,2.0,176.08
-1.0,0.07,2.0,175.82
-1.0,0.08,2.0,175.56
-1.0,0.08,2.0,175.31
-1.0,0.09,2.0,175.06
-1.0,0.09,2.0,174.81
-1.0,0.09,2.0,174.56
-1.0,0.1,2.0,174.32
-0.99,0.1,2.0,174.08
-0.99,0.11,2.0,173.84
-0.99,0.11,2.0,173.6
-0.99,0.12,2.0,173.37
-0.99,0.12,2.0,173.13
-0.99,0.12,2.0,172.9
-0.99,0.13,2.0,172.68
-0.99,0.13,2.0,172.45
-0.99,0.14,2.0,172.23
-0.99,0.14,2.0,172.0
-0.99,0.14,2.0,171.78
-0.99,0.15,2.0,171.57
-0.99,0.15,2.0,171.35
-0.99,0.15,2.0,171.14
-0.99,0.16,2.0,170.93
-0.99,0.16,2.0,170.72
