x,y,z,yaw
4.3,-1.0,2.0,0.0
4.32,-1.0,2.0,0.0
4.34,-1.0,2.0,0.0
4.36,-1.0,2.0,0.0
4.38,-1.0,2.0,0.0
4.4,-1.0,2.0,0.0
4.42,-1.0,2.0,0.0
4.44,-1.0,2.0,0.0
4.46,-1.0,2.0,0.0
4.48,-1.0,2.0,0.0
4.5,-1.0,2.0,0.0
4.52,-1.0,2.0,0.0
4.54,-1.0,2.0,0.0
4.56,-1.0,2.0,0.0
4.58,-1.0,2.0,0.0
4.6,-1.0,2.0,0.0
4.62,-1.0,2.0,0.0
4.64,-1.0,2.0,0.0
4.66,-1.0,2.0,0.0
4.68,-1.0,2.0,0.0
4.7,-1.0,2.0,0.0
4.72,-1.0,2.0,0.0
4.74,-1.0,2.0,0.0
4.76,-1.0,2.0,0.0
4.78,-1.0,2.0,0.0
4.8,-1.0,2.0,0.0
4.82,-1.0,2.0,0.0
4.84,-1.0,2.0,0.0
4.86,-1.0,2.0,0.0
4.88,-1.0,2.0,0.0
4.9,-1.0,2.0,0.0
4.92,-1.0,2.0,0.0
4.94,-1.0,2.0,0.0
4.96,-1.0,2.0,0.0
4.98,-1.0,2.0,0.0
4.98,-1.0,2.0,0.0
4.96,-1.0,2.0,0.0
4.94,-1.0,2.0,0.0
4.92,-1.0,2.0,0.0
4.9,-1.0,2.0,0.0
4.88,-1.0,2.0,0.0
4.86,-1.0,2.0,0.0
4.84,-1.0,2.0,0.0
4.82,-1.0,2.0,0.0
4.8,-1.0,2.0,0.0
4.78,-1.0,2.0,0.0
4.76,-1.0,2.0,0.0
4.74,-1.0,2.0,0.0
4.72,-1.0,2.0,0.0
4.7,-1.0,2.0,0.0
4.68,-1.0,2.0,0.0
4.66,-1.0,2.0,0.0
4.64,-1.0,2.0,0.0
4.62,-1.0,2.0,0.0
4.6,-1.0,2.0,0.0
4.58,-1.0,2.0,0.0
4.56,-1.0,2.0,0.0
4.54,-1.0,2.0,0.0
4.52,-1.0,2.0,0.0
4.5,-1.0,2.0,0.0
4.48,-1.0,2.0,0.0
4.46,-1.0,2.0,0.0
4.44,-1.0,2.0,0.0
4.42,-1.0,2.0,0.0
4.4,-1.0,2.0,0.0
4.38,-1.0,2.0,0.0
4.36,-1.0,2.0,0.0
4.34,-1.0,2.0,0.0
4.32,-1.0,2.0,0.0
4.3,-1.0,2.0,0.0
4.28,-1.0,2.0,0.0
4.26,-1.0,2.0,0.0
4.24,-1.0,2.0,0.0
4.22,-1.0,2.0,0.0
