timestamp,x,y,z,yaw,odor_concentration,is_surging,is_casting,vx,vy,vz,heading,angular_velocity
1744751521.5574193,3.641528367996216,-0.4143753945827484,1.9927729368209839,3.0859395307122353,0.6,False,True,-0.5,-0.5776522071151949,0.0036135315895080566,-2.2842619791273657,0.8776355164210781
1744751521.5923545,3.624795436859131,-0.4147285223007202,1.9927996397018433,3.098523599676706,0.6,False,True,-0.5,-0.6283492141744834,0.003600180149078369,-2.2429317676580562,0.8266042293861897
1744751521.6243646,3.6122097969055176,-0.4159815311431885,1.992859125137329,3.1112288172939646,0.6,False,True,-0.5,-0.67205188122804,0.0035704374313354492,-2.2104400423098545,0.6498345069640354
1744751521.6572628,3.5996670722961426,-0.4181484282016754,1.9930386543273926,3.119532219251728,0.6,False,True,-0.5,-0.7138179573495572,0.003480672836303711,-2.1818300786610023,0.5721992729770431
1744751521.692169,3.5871481895446777,-0.42124736309051514,1.9931871891021729,3.134412827670656,0.6,False,True,-0.5,-0.7542140024610553,0.0034064054489135742,-2.1562157519990017,0.5122865332400117
1744751521.7272077,3.5746495723724365,-0.42526182532310486,1.9934076070785522,-3.130420358509232,0.6,False,True,-0.5,-0.7902563014863125,0.003296196460723877,-2.134917940816959,0.42595622364085095
1744751521.757034,3.562124729156494,-0.4302401840686798,1.993478536605835,-3.1209336279074655,0.6,False,True,-0.5,-0.8170873121635163,0.0032607316970825195,-2.1199415239803776,0.2995283367316315
1744751521.792094,3.549689531326294,-0.4361991584300995,1.9935667514801025,-3.103645055108251,0.6,False,True,-0.5,-0.8437770869181623,0.0032166242599487305,-2.10573732121795,0.2840840552485524
1744751521.8259227,3.5328736305236816,-0.44562557339668274,1.993630051612854,-3.08700630651691,0.6,False,True,-0.5,-0.8642545855060229,0.003184974193572998,-2.095281871225604,0.2091089998469186
1744751521.862779,3.5202739238739014,-0.45383065938949585,1.9935858249664307,-3.0793244936943776,0.6,False,True,-0.5,-0.880355341138443,0.003207087516784668,-2.0873180798194872,0.1592758281223361
1744751521.8907392,3.507603645324707,-0.46304598450660706,1.9935822486877441,-3.0596423478838988,0.6,False,True,-0.5,-0.8880971082277864,0.0032088756561279297,-2.083566663405922,0.0750283282713049
1744751521.926736,3.4948811531066895,-0.47318100929260254,1.9935226440429688,-3.041797694836196,0.6,False,True,-0.5,-0.892182194531509,0.003238677978515625,-2.0816070994800073,0.039191278518293515
1744751521.9586308,3.482041120529175,-0.484251469373703,1.9935424327850342,-3.0329027286329704,0.6,False,True,-0.5,-0.8901522680121899,0.00322878360748291,-2.082579120472763,-0.019440419855110136
1744751521.9925778,3.468991279602051,-0.49619191884994507,1.9933717250823975,-3.0232549379004467,0.6,False,True,-0.5,-0.8820673887775617,0.0033141374588012695,-2.0864841817952735,-0.07810122645021345
